Roll No	Name	Marks	
78664	EJH1243HE0PQJCTL0A	74
57366	6B52NXI05WN65VLQGV	13
33446	6X2SH19Z2U2DRE2FX9	24
13230	H7M9YWY4O75KV75A61	68
8699	00I9X7S8W9MKILONM2	31
25684	HMK7Z1BTT7HR4OLFI0	83
54455	ERZLS36XVOSRRVWKMV	23
52333	Y6ODOCZM5BPCXDDOM4	37
41460	3EIN2FZDUCQOQV6AJZ	88
22261	84USBO1DLGURSRNMRF	62
9109	MJMFZ3YR9EZKJJG8VG	28
6960	PYBUJHE0TGO3CKTEZY	69
63207	HCM2ZJPFK0IBFFJJ44	63
75576	E516IA8UNSEKM2R75B	79
68265	K8PJZ239E38PSMZ0LF	7
32341	0T4YR74YN3VRVQV8IS	95
29320	Y15OZNO3T76BNPPAUH	59
74570	OS5EJD4R6P5VSMBGMQ	14
44643	E7PBU43O1A8WU8UISE	18
73868	WUX2S0NCVC27DFQWZS	39
63470	Y37F89VEBQPHWF78L7	28
25870	NMLZLBY6ORDQWMNSOQ	99
58545	DH4RGS4CGXCBEZTO3D	2
759	8X3QZGK8HJLSQ27WAT	68
16592	2ODPNN0BKH0U8VDXAW	87
20213	QKMQLK08IUENETM9WJ	25
56678	NAQ545XNBX2MXC5WF8	52
55627	PV16OXLWDJ4D1MP0AT	52
13258	D34WL3MB7NDXY1C9O6	65
64966	SAVSPXEDHSA4G98T4U	39
32372	NAK6JXHB0Q8E1L4JZJ	70
90669	601E9LBRGPYTSA9AZ7	80
82297	IEFW4YSDFSHNZ16K2U	85
91286	MSW5ESTDHNR8TPADMH	7
86705	5Q3A8BIHGDF9Q1TBC8	89
44790	9X32OGGBVJPV95AYIG	54
97786	JIAIFLC77UPL957J4Q	36
20817	D6V469HCR3GU3YKWHD	64
90006	8NCN4WCSZ4KF773GIY	86
70959	9CL5K6WG07Q6C5ZVHL	51
21839	C40XLJYM1Q902THVTX	22
15375	A4LVMKA8UDFSBYREN7	50
64634	71LLURGDF1DKOBP0G1	31
13749	R1KVB92Y9IHX34M93H	47
25625	SN5FJ3WO9OFP94ER15	52
43518	TYNE77PQAHUCABY7J1	90
51771	U292UXQIV564QY2EGZ	40
26069	21B8K32OVAKXBNLJML	58
11966	V81HE9XVW4XUIJ5BCA	66
66751	X2FNDSL52YOLENN6XT	20
98069	3T6QLJE6YE7WGXQ6FV	36
65872	HAQYBKFKWTNAOC0DFA	23
23748	K3XM6WDIJ0154KEWYP	67
34752	WQA7OIR691K95U31B4	95
74280	XBOHMYBGGTKXED9C7U	87
97144	EPVVPLF1AAQ5KT7Z2F	78
17524	QED3WFOPZEGTA5S84Q	77
5286	GUBVHIL0CXAC7JZOJW	37
36053	ZZXTPY63PBGB2WK7AB	87
14129	5F7FWR5UHALE384K8T	11
53719	CNS7IE27GE9F2OHK4R	52
83590	9W256OAMY11LGDIW3Q	93
18177	LX9H1XFXSE1Q88QHAN	10
29136	FTPBEMA71P3W9QHI7A	14
94428	Z27MD450PI3PVUV7FU	36
67238	JEIZPEQEGY1M0YVROL	98
57105	3T1LCV0MP824PFLQSH	0
40159	EMG1YTZA808P2E8C17	26
33263	GUB6E0Q3Q6PAISK51Z	29
8289	6EXUYUGD7UL8UN81KV	15
56460	ZGYLGH98NIEQOA6WGR	14
24854	N5Q6UK0EGXBTDM2UBX	5
59491	O4GD33ATGTE8Q3X7ML	92
6496	BK1HFV3KHP85EUQGKI	70
6684	NZVXJA1DMPG4I60GPY	11
75267	N6BOW6C6Q6GBTW2HLF	56
83753	FTCWDVH56PML4ZHED5	97
16096	FM9901WBOYYDPJ9DEE	35
31148	IG3Q2MJW5KNT3MXI4O	11
21251	NWOLSAPI70161JEFOD	0
52278	LDXSW2PNHW7YIGDQXW	76
2962	S9F2H7BSHHE2PM0LIB	99
24810	UQ1OWB1Y95VVOJ3G26	8
81766	LYYLM617AKEA1SLDH9	65
6400	XXVO3IOMU1Q9JI30NQ	46
77238	BWB9I5L4MCUU1AI0VA	19
87302	FAHL6V6TA843MN2FKR	50
61582	EA1FQMYUEN4H4HGDYU	27
70625	VHDZIG7KBNWTU845PM	75
16863	HT584IOAKFLY5QZ4AL	49
94321	KQCPFOMHD0P2YA9SAL	44
87151	U0OA5KW6L4VO7THCBF	93
92914	TDR9MNVN0VIWOGYDUQ	43
48689	JAC3FY89T4E6MQ9BK6	19
15743	6TSX9MA3N5GQLQ5EFY	59
58928	7VLZ0YSHZHM7AJIN82	59
59409	UZ8U79HMJ4NHBHPUS8	91
47462	A45QIPJCK4SI99D0VU	5
65253	LNHH2ZVTFNZ8DGE1EV	32
71241	F8WQXJH65U0SOCVRFM	86
95099	LAGTFTS5XZGTUDNR0T	86
83844	USWQX6QGWAMEDPWXEK	53
42586	CGFIMM0961DQLRVTHH	32
82883	EXM9TSC9FJTRD0U3QS	5
12498	MD8SQJSQOKFRIZAW9U	38
78439	UGAK63JNQ16SM2HYRU	18
72953	HV7VGWBKY2GWW5X067	56
55290	L2S6K5LFS2C3HDQRIQ	2
26775	WRAYJ6LH2DSGHEVBZF	86
91037	DUC0N24OCH92U7B7R2	8
73373	X4LO6YHYZFRE2H8IMV	19
82813	6XPDNT09Z7RHCS86OB	77
60240	5S95U3ZH6B0P7H0ILZ	79
32261	NQ69SNL4WCKMKQQBIY	35
14532	FPK71FXS58H56LV8X4	73
27500	69YYOPOL7Q6R3Q621M	37
7715	8C1W9V2DYL6QMXUPW4	69
66031	SQIRTKIAHLV8HHJQ26	21
89965	U2FQGRDZMDIT8DO9DW	47
28889	Y6XFR6OMIJJ11E3MG0	86
89529	MTUKU2TDG2JQ8IBQAF	96
86526	TB4Y1KDTL2Z2VZ6404	98
41177	O94NX5X1E94ZXTNYUX	23
68711	MLCSHYWJZ3MXMBS46T	13
81147	Q5JA9XVUA9Y5RTKNGD	69
90664	MYBSBBTI59AIK3QMN7	11
40364	FXEZCU09TYQF7QTEED	26
24206	4TARJHQ3BH0V2H5GFL	35
81688	LG00YUZ6YSJZ8DWGLK	49
20244	DHRTPXBSHFW7VTQSKF	25
94796	ODNXYL17CBG5XJ9CIT	70
3572	ZNIAAJVS65BB9NP0VY	36
74589	SEU946A8GVI40U9IDT	14
60826	SC2Q2IJOGWBZ4P2V9B	41
40097	S35YBS6O3N177HKIDD	63
56308	OY68VML2X7JCFSW42H	39
36922	2XYA80G1Q0RJHADTZ2	99
32006	2D3YYUVOYWK2NQANJO	92
82675	8CDELRNUR654Z174G4	92
60795	TKVC37Y1DI1U34DAYZ	92
97507	1DGXCPZCVIPUAEF2G2	78
43189	W4E26GL2PG21SKPHGB	53
10511	GZ5Q43WCRX034AHR6Y	4
90821	UOMIKPYW0D28URDZII	92
79692	ZCNQ7BGU78FQSXKWZQ	97
5238	GK3UY818OQB1EQCXOW	59
11362	0V898TQ8BQGMCED4QE	75
49860	A04Z2L958Z7SCDAINB	21
28908	CLVU95XRVAHMUP3A2D	19
36746	ZO319OTOBN5S27991S	26
28923	SHW5BII0ZZYR788PVE	89
77049	KFC1ZPNTQSWIMSX42S	4
59354	UFT7MZYH2LN0PRWCVP	13
91749	0RPHN2G1DE7XNNAVXH	15
35437	FAOIQV80CXK6JLRHLV	51
57592	G1FDS2OSNQJ0OHW0XX	44
68531	RF4Z8UP9YJ1FI3JFGI	83
78538	GI8B881QNOH2EG1MAL	55
49002	8YLQTTMYNIK2N61GC7	54
44680	GT788ZNX0SI558EOGE	74
58353	KJ313KDFCCQJ0087IT	23
92209	OKBI033X9RPVPKKXHE	70
60296	UP862J0809ASBP63NB	21
50272	Q4TK1MEQVW2LG3ITRZ	28
99412	073C7V83QC695Q89SH	98
24004	WUQW06PICQ5H4S3NII	29
31392	AY1WQI5XQFFRYE1UPC	64
74347	DKQUCSJJSVTE7NM5WW	76
35197	XL84WL5VXTY0N7V4XU	95
84988	1649RA15764AFOPBKQ	57
5865	FQ417A83NXH0DN7QPI	17
22756	6OK5SRYYF2SXGVHUO7	32
86126	U9LL0TWFOY7PP7L3CQ	30
72489	9SJ8NS2MWDWR17YUSA	51
57761	DLOAUV6Q9NIST4RSIP	56
73690	H6XSSGES36OD6X0Z4B	97
7275	27XJ1OPU4QM63A0IXK	90
50823	7JKGI05TV5F242LT03	28
19108	EQK78VZKGPSJXLU1RB	28
9517	5BK4HVURK6BRG9PD4J	87
71227	GBVYV2AM5W3PX83CQE	77
55434	Y6P8FO2AIKM0DKZOS9	97
10098	TX9HNLCB0UIK6GOO7V	65
36334	PHPAJ86WMMVFZJQBSL	72
22438	X4C5EIMU0S5D0AREZ7	18
75890	HWEWQWLEUQ8NPEQ1O8	86
22445	K1SZ3AEVMWRFORLCRR	57
88067	VCUDD3V6D2PG44UFHH	41
66872	DCS8J3AFMCMEQ0V1OM	53
85142	5OOMFSM68BP0ZS3YER	91
93784	7BFVNAON04ZQAWVT2Z	53
39008	Z1OHVATDJAXQRA0SJ0	47
15292	NPP37GMTX1T336X8FY	0
51517	99I9FFAF5UDE06JIWN	71
80600	45Z7SOIYGTG1PZQYNL	67
64206	UVK0Z25FXQK39F54M9	87
76770	EHWE0UW58T9Z98C594	62
39840	YPLHHVVDS7OK7CEEFA	94
77142	Z8HHBB3C0H8IPMVJ22	67
81575	FNPLGUS6HLHJDFBXDL	72
95546	4O3MG8VC8KMO94U1M2	72
78570	D2ILDATNQFHCQ2VORZ	56
87131	57LOQPJGEP8IDBFEMJ	59
96919	YZ3QPKFI6V8WXBNQHZ	31
58326	5YLQ5T19TTBGQS759G	5
55543	10KPPAPRXG4IYT4LBV	46
89843	06HBK94M4I9PIBQGSK	17
16092	I1PG5T9E3T6SSQHLCP	26
47691	4CBD9LS076A11T4OTG	12
7639	IO91O1HGNXAWYUIZDA	2
89962	E71D6EXG6HER6K7GDF	22
75943	57GIBNM833ABLJTAFN	91
79	EYF6D3660Y59G0LG91	66
62412	1EIL8IBG9C6B2XLZM4	48
39953	DJLDOB9KAVGFK9TWTB	54
73113	MV79744MLJTM95G8V7	91
18620	6TY32XPF1VEFVN4NKV	90
22759	W65RP5FLNF9ASKOPMN	64
95225	5OQT6HNS7H12HIQROD	36
84358	KB1K7KMDPJ4FIZW3AV	26
47883	A0QJGXQILAWCWOJJOD	74
25102	NGT0I2TMS4HU9IWN01	24
31958	Z5B9SFVHV7P5ACD3LB	37
97076	7SGN8V1QMW0ZJNUHB5	31
67098	YVBXX54B5TMR6YH2JB	37
89	FOQV1VR7FHDZ7UMRIL	37
21245	V3UDTYDZL42967BQHW	45
1052	E6T1WO6PBMYU5KINMD	85
96742	HRZUTE5KNR1NLCQUN5	45
84848	GYMXDJ2HLRDWD2095I	95
94917	2C90P5KHLWZ3B2D042	39
88008	NHDPVPFGQ82H0U795P	98
33137	PMO098UASB5AO7TWTW	44
70990	YNB6YRYUEYDZS6EM6G	43
40394	B5R7WGR6Z72D1T0JCC	44
2771	C86UKK6I1PETXRE3UG	25
58172	FG3K3Z0TF9LBBYEXKQ	20
833	3K2S16WBAAI52ZDCJB	38
68165	58MDGHYOA1ULJJKNZQ	56
17644	4SA4MX9VOREXUZLFZI	81
88941	HZ328GE0QLY0QU6A9X	76
75334	EGOM91DVQ8K6FGNF7L	80
89780	0FXOET1FNVUH4GK3OF	65
7698	D7DXT8XYYK3NDW5LNS	38
96427	ZY7HW4J76P2GS5UUDY	7
54321	52WSL5GTFTM57KMSGU	51
21336	Z1U48P9FT7J0JF1C16	77
59032	CHPCV7NH53GT0NZODH	41
96444	MYJXK4UAMN8WMR8O72	94
16547	P3JP1FNRPK6MX2FOD0	60
88177	RDH8NI874N6JNWO7XU	17
84130	W0B212DMOLD603UJI8	84
12301	37Q6JC2HYACRGD0WRU	35
29137	SX1PUF3RDA8GEQVYVE	58
41348	1AGO5BQ8ERNHZ64OD2	86
94278	292703XIOHHAG5YJ4K	29
25866	YKPM4RC4QY77RUHKOS	18
91332	SDRM7AOCJ2O39SH4W2	76
75061	N6UH84RP1YIZTGMRUN	82
85996	C78ST8FN96FR3C89G4	74
33600	F99HZ89VX632ZVETOA	24
46739	I3B07OI7NYEX92RRWC	45
39532	KTRDAOJQ7K2EDRQW04	1
41038	YPSEMZQ56KLQNRPF16	19
20386	QDH96R2HPHJL9GHRT8	27
14698	COJU9MG62CD204ZRZZ	55
47220	8G30C7S8GX5F70RC8Q	13
82488	R0IW1VGU5X79RTLXEJ	45
96321	3EC099ORKVUPUKAN22	39
93061	410HIJG6BFECAT8KC0	50
89847	K5DX77EGLXZ33GDSCM	48
40744	NUTYD0FZ36JP5M7RR8	35
1298	BVI5MXKFR6A0VTZ62R	45
55061	Z51D9QX9BR3HWI2TVR	11
77667	WHOM59A8C4ZA6XXHHS	75
89166	DPA38R0EL97KXDZXAZ	52
13676	HVXX5OBO5VW09KHZB5	24
86137	JQ47VWIWY15FWBEIJB	19
3879	ZAXISU2UPLRXPIWWDI	38
94765	S4POG3206SBYUM4B5T	29
77030	1OR4ULPEMY4ZXKNMQE	61
9158	LE3LTJDKKMUZ8Q8XM8	32
96406	XXGDZUGFJL349D9ED8	8
51128	2WKS9XAJX944I7DSQ8	86
48157	4BB0TG1QU6XNUTX5LS	96
21984	P82AVAGEA1TGOZNBLA	28
35650	9OOQFBU9FBZRQJ5OAM	5
40213	M05IP98GNDG2JKUR56	2
2923	KF0Y7O0BIPYOLE1YP4	54
89726	DDH0YTIWBXX6SGGG48	83
82881	AV4Y5AG7YR64S06EF6	44
51325	VBMI5BVVQKGXMK2NMC	49
89105	4M9H6QZWA30BU2JZ6G	70
12841	8IHEDU2CTJUJR2B382	91
7148	TF9DI01NO4BD2VMKK0	4
985	B64YS21TAES1XPPH0W	3
69933	452084EUBRAKL8467D	6
44668	UHB3FTKSNJA8CIGR1A	39
58778	4UEXVMGQXFWT5MVJ31	21
83622	5PNF0WRCFO31UOT5ZA	75
74564	IG3URRSAHM9XW63VG0	94
55589	6NRTASERBMMGGT03GS	98
91305	IPCRT8S7SITYRZUYRS	86
63922	46T6AQ0ANFWOFJ9UZL	43
21657	4T6XCJBFJGD9UA1YMF	17
93570	WYCP93HONB6ODQWDYR	63
29429	35K6KVSO2OV455NKRP	22
36316	KDG9SSDYOOLBA2T812	48
54547	C87QTATRE0BFVSN2BL	36
45989	JQ3H3UXBM0U4TKASJN	80
5310	J67UGFPN18ABAAA70G	88
37367	P287A10HT97H6QXGNC	48
90747	VWQ801EWOXHEL3GMEJ	16
72912	J1A47JYRLAVATSK3L9	49
13126	TKRY1TXJR84GTD8XS8	72
40487	YYZL5NA3Y90J0HJRXM	2
41723	I89FPPI5LZOFZX8GKQ	32
22169	643XCQOFTBQV4DK3T7	63
38064	GWJ1RPAL7XBB93FDG8	6
65601	Z23UZMNGY2D7WS7J7U	6
28639	ONDL7O78MYWOM6HUWC	22
81191	LJN91VUWF120JD8H0S	39
35842	Z9NP0A0JVQA0I8AYGK	92
12239	W20XG1VO4FCGKH8KGZ	58
70231	VRXBHX7Z1G2YABIAL8	56
78482	T3UMFEAXO10QTAJ4GA	58
55555	WCGMYBCM7IXM5KY1G9	89
71210	9GY5GFHCQT0TDVSNZ5	13
23123	YVVO1A848ANV330SKP	37
30086	KX8YHQ60R31ZFXYIJ3	88
54237	9VHGG45K25INXJGP3J	86
90685	9DH4BG46CZENKTQDP5	49
66821	X8FL1YY2N6U0G3X1E2	0
20256	96FWL23DMW8XQNRGNE	24
55451	YUMTRMLEDK3FSBJ7XT	25
85960	KJB3ZUVCRF7JGK1QTD	18
41506	1H8PZR4IDHJVIJIE69	45
96335	09DHETCM97W1X6JO2A	95
77228	M78ZEWYG8Z2076HF86	10
91610	370AXA1ITTJAQTZRQY	51
51552	T7KB4VOW92QF3A1BVF	36
48051	Y6Q0LOSV8NN8TZRNQW	98
52734	6ME0K3SXSTHS0TXDRA	60
65846	TUS7VUE7KVNJ84TT0Q	34
50201	ZBQM3PJLT8O3H4K0EZ	43
89569	2ZURR2RATIEKUQ3OM2	58
56227	0IVDYULB0C7R349FDP	10
2254	NSWSSQ5D54HFBVYUQV	92
26663	HSMBRC0XIV3QH3EBEI	0
79997	2JK35MF6MDERA6E04C	43
56655	T2VZPQ9KHPQ8HXX4LD	48
98346	7NJGTRT4N9ASVCKQMW	8
92197	32M90GETQVKBX1DTF0	1
41791	6E5DCKYP572W91CLCI	71
88855	LGSV0GAYJWPKUQD2JT	21
62626	8ZA14ZPU7P2GDUW8CG	83
23348	OM6Q9062N28BNDE0YU	26
42638	ZFA7RMARTO0XHJB916	6
33746	LA3GRPHHI1NDM61GL2	20
82783	P1KZPMQ73O6H8A4E9Y	6
58450	QNHH2M3A47KVD1X8PW	36
86247	E7OZDE5UAJU9Y3PI6M	50
892	CYDDVC2BOJM4Y19C7R	49
49662	6TFQP1J4MK9W3XDBOP	17
3748	U6LQZPH3VGW0IU18KP	97
15286	I65J3L6YGWE3VDI81K	94
57102	9A2SUCDM2QMGU1ICQ8	15
86476	7F35842GFHON3U1H0F	75
67693	8MAG05B82J6912SQ09	44
64410	YFNI8VE0RLWP6787PX	60
38375	B1TWCIS93OS94SA27N	56
4298	WSNSW066FFW4DKZ7RB	33
20276	T02HGBKJZRH5F66NI1	3
14597	31OYYU3HLYWP9YPSAH	8
62117	K8E8MWX1LHHS6FU4I1	94
1290	2KORNCAB2SE5ZJOMW8	50
45090	H973O74AIRHDFWP1YA	17
64986	5ZE6O5M6GFAWMT7EN1	20
29260	PGNWGRSXWBFXRPU5LY	2
72175	DL7A9Y802C633FXZH2	14
18561	960RV7LBIXFRV4EQ6O	39
909	DK1P4ZXWEB0S4J5J8M	35
32509	PW5WDX4PRE1G5TZMXV	88
41329	CBDKSV1WEXN6NNBQKW	57
21469	QFO3NSJX7DSM65O7SQ	21
57222	VJPVCVGCPLGOMEIOAG	80
39327	8CZLNQOV15U9FTLLAT	72
41750	4K5WF5YF7G74ZJAOZD	74
21062	EYQNWD0WZ9QTCDXGUL	80
27325	IA8WB6BWRZG2S25XNR	99
45914	2NQOP8HS09HZU5D79X	77
31834	CGA2AKMOHOT3PKOQU6	38
21868	OMQA8X0QBGHLJNZ56A	66
69951	NSJKUVHF199OVOT8P0	84
19799	HJVQ2G7IE9G0MA93PU	61
10599	K6FSIHCAXOTLBKW9Q0	35
77313	0LULK6MOLQ0T2G0H94	2
25991	PE37Q70RVC6N9S5HPZ	60
44704	STWX3XDWV8WZZ3RCNJ	29
8349	GK8UZWA7A9JANTO6BT	76
86810	S7RUKY4UUGFRVOPG5C	35
16677	RXSYGM0QAX9FOM0HL2	49
65989	K5UOO7DXRGHZP2P1VB	76
50795	RNFNTKCKNGJVMAJKP6	49
63438	CAYWNZ4KE9KFKXXU0F	59
96250	M3OQPJD528O64Z7QYT	19
5045	62RQBB30M3FGY8JBCI	45
46963	H36XVQWKKEMGKJVDPF	77
6068	OPZTIGG38FBAVV9TQ2	11
58073	HZTPN007J83WBHGFJA	46
91712	HWC7O2ROM4BZXMZ7H0	75
33385	0DV4FPXRWF22CXGPE7	18
42377	OJZ9RNJC3VM4QYBTD3	18
90696	R8DTMTK260LXAZ8DOB	80
89628	CASCBS1M2ZL0LRKQHB	58
55700	T2XJV616UG539YMDTT	4
31911	B9M518UFRYCHT22IGG	75
98748	FIFM9CM1YY074IBP40	70
45980	Q99L420430Y1AL0GKU	60
55500	TCY28OGRLL4BL2953I	55
54575	J6UBEM10376HAV159S	21
29536	3974D4TLL6K6DTL4KR	84
86362	0CA0ND5IZ1UHDCIJYD	71
6041	YRXEZ2MJ2DLYSM30NQ	92
58816	PM91FHEG8SC5HIJMZJ	51
98638	8J77XJ49FA95O2I3Z0	87
87725	HLKLCZA83F22M8ZGLR	15
22874	VPSMNDIK5WOLENQIP7	1
67228	2MJAH273D8HPN24KTT	19
75443	88VYRQHXUH72YT07ZK	79
11219	N88T8U2R259NARURSL	18
7291	K2WOUUEPN94OIU5LRN	42
14953	MP22RNU2OFN4GFY7IF	82
50287	AZVYIBCFOHKHXHEAKV	67
1384	90QDLKOPF7L573L0DY	89
56797	S1NF49AQSAT4QYB5QZ	64
590	UPPM015S11HD19TF4N	1
93970	HC3PFG9FF86SCSPQ8N	82
46381	C5L4EQ58KLIRKEYG01	94
32017	L0I8U8LW35CIJW08VH	70
41425	T7BQ66LS4F1QLZODXH	4
2688	9W2YBVHJ6CXTPQUK8Z	74
94530	0AA7Z439N7W9IBQU60	14
16317	02GQ7VY2QFD3W04IP4	84
39615	ZW6956A6DR8QJATQTC	21
6221	4GT655JHED91XXV3UA	98
73963	U3B7OIWGRKFP1HL9PZ	77
15093	OZYMJUYKSKZONHAYJI	62
30020	YLRM8MST7W46317OKO	98
35458	1FFJQUATZ5VQ1OYQ6Y	0
18573	GC6CMGENV7RJQH0A73	63
35842	J737P2DH4KZIGUXUB2	44
95054	LUDLRF9P0HGMP0XA4J	13
98805	4YWRUHOVSTPO0J71X1	41
63570	AP4OM5R2158N5AH5A9	98
63806	X4JEL9NWUL6TI2D7ZX	9
37294	UR6OAGC35DQB5DGI6J	25
20308	Z7D9ACPPXL1QRHRCN1	94
11905	CJJ2XQX3O73J44DIE1	51
39734	MWTTBABY7NHDT4CQJG	12
36406	LIPRWXCBQI2V71EHKK	64
8763	I7O3SHVB28AEYLQW3N	95
66726	28T208YFTTMW18XSFO	16
43398	HRFT5XPWUFEZOC7HN4	36
71227	6GA8U2LHJBVNMEH1Q1	52
55672	7TPQGC05ET63XS0FGW	62
66543	QVCHHTKPCE12EHW6SO	52
8544	KHM6LHC7RK2UOSH4LY	98
79412	SUI6W4WFDWUZTZYF9D	96
21133	JLGXK6HMX855YLL699	6
36493	N7OAZFP6GQ2JH9GIZ6	28
28005	BTML3O3KLE7DPNNHSF	22
26424	SIQ2M6RHP6ZBUXRYMW	97
31246	VZITVNK6FUSMBLUW70	17
41263	D967JD1HWHGO0T54YE	54
67625	CBP0QAQI2T7MYQFMDX	9
53956	YRCXI1W3BAVQ7XUE0B	51
7870	OMWHEP182IN0EY168W	96
30666	DN2E6MLM9ODASP1JZF	10
63442	9MDEEUO3LOETSGLC2H	55
4050	M5IVOPVA0PPSPNSBL9	12
66486	S0NU2VINUP0Z9G3ORV	51
27603	F44Q7BHJXA2EX3XBGL	62
2010	N70GOT6M5LP9UNJAIH	70
76867	GXMQB3HZGEOGGBWHJN	9
32862	HJFAEKZ0PLM34FAM1P	32
76930	5QD5STN4VFA03FS2PB	92
69864	SU7E00S0YG6BRLKMR4	92
89014	MKK2PYQQVJ6TCAHEW6	86
74481	WZ90YFCVONVDOJNQ7L	15
73808	TFD1P3ECC3JALI21A7	68
4442	2WVP6Q4K8Y2ZV7W60Z	35
33805	44M9U4WXTMLAIBUZUY	0
82909	06ZD2W4G2ILJPRHQJD	96
2073	NGXJ6S83XYIVZAVE80	60
39838	D4L0G3HH5V06UAZXR9	48
87566	HEQCNVS210VKFMU716	90
51520	54U73D0GLBJJUSF81P	57
9275	3DEMKJF6X1TT19ME1B	65
84052	BF1XA4ZHZ2JBKYCE3B	90
30880	7BDKXCTBT5FMA3RQCQ	22
1932	S4H8QLLC4WNTE8JUYW	99
23445	HI5I6IW1KF1RXXOC6R	24
1709	DTVF1NP67I18FGUSP0	93
14505	AKNB0BKXKW60NEB0X4	62
69251	FGV7TW9GXILL7CIRD8	14
49064	4OFII44V4USIC46KED	20
75566	E4QGB9W02F2U3PUGAN	97
98486	AXK5WS9ADZF3QFCA9S	61
84794	D5VF6S8BU5IJXNYTAG	15
15769	44FGTU7CN98L9W4ZE2	4
11021	ZP91IP5AK51FHTIYZL	86
3891	L8VR7L2P47MLBXV7BP	65
44282	XIEA4DZ8M53ZLXLSEI	39
84908	68QDT689WX1N3JAW2I	56
29074	RI4QI8B84S0YLM71J9	24
2670	SQM1ENM00T2IT222LR	77
78778	1E0RALGTRCHK7XTAPF	27
48042	UFU6M47INGGX1AE2KD	94
98039	9ZANSXNADV3QX7LMQJ	10
72408	BGAGOJT3GI81DSCXHG	10
5830	RPAVD0NRAX70637G23	11
27483	PCP5Q9LAE8CE5OEZZ5	55
27464	W41HKYODA8747XGZWL	32
48067	AKBZEM7LHU32OB6S8V	40
9147	5Y8IMD7S3ARX00ZWAX	13
36012	IWNPRDFIJN657GOPNJ	81
30692	SHYHES1AQ0IP9WTCKR	43
5828	O1BSC99P6X13JMUIPC	95
57959	UJIEBAYIXO2VI7GK8Z	21
68330	KEFZP7CF7C7FCDKY1L	83
22553	KAC0PJKU93URZH59M0	68
89682	C763A66LF7D4AM00WD	99
73389	W5XR2N1S750UEN0E2O	72
52453	PFC0TQFI2PU6U6VN6V	94
87947	3G72N8JQMCZX0IEIDW	59
3045	2SIAB4T7BCVFQ5DRU0	78
17087	834LL8BT4L6SEV18UO	67
51661	AFEG32ESLSPI48YCIS	36
48045	CGE7WG8UPATWDLKO2L	32
64919	GN61QG0BFUADRXG4YJ	19
32834	HSR0UORXOEOSCHO9DV	98
66200	JAJGL0SLCPNBQTJFO7	73
66789	6LBH5MP0OARMEE9YXY	76
55366	XOXKYPVC25HC9HZOEU	7
30413	LZP018880NDNRVUWWJ	55
46137	QKR5CQ6DLF0091O98O	43
34604	XAZ6KTCAHRF2114652	52
17519	LY04GRN2ET6BTUI8Y7	1
35849	H78ZGKUEKTX6HPFCO7	26
22922	ZLB3SVKTN8ALNBRI16	39
43275	ZOAZT9XEQ5B6PW9UT9	23
6548	5MUMAHYQ8PW8MIRGFB	34
14129	LAR4CX4MID9T1LYWI0	17
3395	LUFSF9EDYCKMPOKLTA	31
67263	6THI4WJ9M8RWSYSAGN	60
33943	LA3KU8H37Y0CS5U4GL	11
51955	5TPCWF40NMC8B5APXR	47
53375	JTLGEPQEM8KL2BJSNR	52
46998	FXDDTGYHRD4DMUKW45	80
62140	KZW4I5MW7YERSA6DZT	68
57006	T42CUWH6H1C51O9KIV	26
13214	6A7IPOZLKUC3XZ0NDT	15
97551	UJYVNOQFG38WI5JDAT	30
22026	DQOEXJQJUCJN52M598	5
25586	2RXPV76YCGQH1IBF13	46
89085	AEJG63SR4F96HA4GN1	13
51518	Y40PW7JM3GPAO8WPBC	98
842	4UTDWBOFLQJK4OOC2K	50
20962	1U2GY2V61CWKEJWH9A	1
2175	9524INHRCWN00CHQK2	49
10628	0W09XD6FWZ741KY246	45
16294	A0HRXXU7M8TK93R6WA	8
21588	TEMZXI4ZQRL3GTVOAU	10
36935	1EUA6K9MRB8YQE23IJ	62
59898	F6CVZ2571W5T53O8LD	53
14635	AOBIBOARDCAWHJZRLC	4
26063	AXDYVHLJ5BRZNLT6E2	24
49531	YRUPM90G7SRUKDYMR2	48
70823	HIBWD5TA06EMSITUVN	79
21191	80WS2TIEYVYZTK3809	36
16811	RODGYK6C6DIH2RE7SS	70
12418	B1D0I9SW2P1C3GOZAZ	41
15269	PUZATQJB5TDZPW7BJN	70
92330	1G9IFFJUCUI456WO49	98
9716	LTWC2PJFMDTQA6N67B	27
13990	83BVF28RJBPQW43CI3	93
31072	KJ98C0VIUOL1B9L3EP	22
58697	L2XGNB0I4JVU5GM8JI	26
78727	UTVO2KMT190E7JIAVY	1
94035	FVP7Q4E4UWR0DQ4G80	40
71830	55UZJMYFO7HVDP3L30	36
93110	DDBGY1GQOAURHU37P3	21
40275	T1OXBF4NI7VR35KCG4	27
65589	TZY9G35VPH3L37PJ04	89
9847	IT4JSF5UOBTN0X612R	90
24361	FYX0CNQK0ARQ5QFP46	18
12793	FZTNXHGTU2M9CX94MK	84
58653	MZWU3LQRHZEBA1W7PN	82
69125	X17XOFTSHSRO3RUVYU	81
35705	V8UGP4NONZ7VH9L20M	78
96524	PX8WWQ5G6M0FG34P0Z	83
50621	POIGLBND2180NH8EB4	12
11957	70EW4SWDYPZCSBR5NI	52
70723	UJ8IMP6RYHRRKDQ6ON	93
